micros,ax,ay,az
508000,-24348,60,1232
509000,-32768,-232,388
510000,-30012,-568,336
511000,-10404,-684,1000
512000,4312,-448,1796
513000,268,-48,1932
514000,-18524,120,1180
515000,-32768,-40,340
516000,-32768,-352,256
517000,-16268,-572,704
518000,1600,-432,1604
519000,3336,-60,1868
520000,-12504,104,1476
521000,-31460,24,832
522000,-32768,-212,480
523000,-22304,-592,600
524000,-2552,-520,1372
525000,5012,-240,1872
526000,-6772,36,1764
527000,-26732,80,780
528000,-32768,-276,348
529000,-27780,-564,436
530000,-7748,-628,1140
531000,4912,-296,1808
532000,-1712,12,1752
533000,-21060,68,1080
534000,-32768,-144,468
535000,-32180,-448,344
536000,-13620,-568,812
537000,3064,-364,1544
538000,2092,-52,1932
539000,-15316,108,1476
540000,-32768,-44,572
541000,-32768,-420,256
542000,-19536,-608,684
543000,-304,-532,1412
544000,4580,-252,1908
545000,-9244,60,1612
546000,-29000,28,852
547000,-32768,-264,276
548000,-25352,-532,496
549000,-5268,-556,1196
550000,5156,-296,1852
551000,-3972,40,1740
552000,-23716,188,1140
553000,-32768,-112,452
554000,-30324,-556,360
555000,-10844,-644,896
556000,4096,-316,1636
557000,440,-100,1828
558000,-18016,0,1324
559000,-32768,-132,568
560000,-32768,-424,372
561000,-16700,-584,760
562000,1420,-476,1580
563000,3572,-148,1912
564000,-12008,96,1496
565000,-31124,12,796
566000,-32768,-272,284
567000,-22696,-576,600
568000,-2940,-628,1184
569000,5108,-212,1812
570000,-6296,48,1620
571000,-26344,56,888
572000,-32768,-248,380
573000,-28096,-552,472
574000,-8244,-652,1036
575000,4640,-344,1736
576000,-1448,-80,1888
577000,-20760,56,1108
578000,-32768,-72,428
579000,-32460,-428,320
580000,-14124,-540,776
581000,2712,-352,1704
582000,2388,-40,1884
583000,-14656,196,1364
584000,-32768,-56,688
585000,-32768,-456,240
586000,-20084,-572,636
587000,-796,-536,1260
588000,4512,-152,1748
589000,-8884,20,1520
590000,-28676,-4,784
591000,-32768,-364,276
592000,-25808,-612,456
593000,-5692,-504,1068
594000,5160,-196,1788
595000,-3500,52,1664
596000,-23360,104,984
597000,-32768,-204,392
598000,-30564,-516,360
599000,-11272,-592,956
600000,3916,-340,1668
601000,760,-44,1804
602000,-17536,156,1260
603000,-32768,-8,512
604000,-32768,-392,196
605000,-17328,-536,596
606000,1064,-476,1452
607000,3712,-196,1932
608000,-11492,108,1504
609000,-30736,60,680
610000,-32768,-328,216
611000,-23152,-608,504
612000,-3220,-544,1228
613000,5108,-160,1776
614000,-5840,104,1636
615000,-25888,108,1020
616000,-32768,-248,488
617000,-28472,-468,212
618000,-8612,-584,952
619000,4624,-392,1740
620000,-1096,16,1656
621000,-20392,124,1132
622000,-32768,-116,664
623000,-32768,-432,428
624000,-14540,-560,792
625000,2532,-436,1580
626000,2464,-104,1832
627000,-14356,212,1472
628000,-32688,12,544
629000,-32768,-396,320
630000,-20428,-592,636
631000,-1060,-432,1332
632000,4700,-188,1928
633000,-8336,84,1644
634000,-28212,52,816
635000,-32768,-204,264
636000,-26124,-488,404
637000,-5980,-636,976
638000,5152,-340,1684
639000,-3252,20,1644
640000,-23012,108,1040
641000,-32768,-128,404
642000,-30892,-428,288
643000,-11748,-644,848
644000,3752,-340,1648
645000,1028,24,1856
646000,-17068,156,1452
647000,-32768,-72,480
648000,-32768,-392,108
649000,-17776,-740,708
650000,700,-448,1364
651000,3820,-128,1892
652000,-11048,240,1572
653000,-30352,36,688
654000,-32768,-340,264
655000,-23668,-564,444
656000,-3732,-496,1156
657000,5120,-204,1852
658000,-5472,120,1760
659000,-25396,176,1028
660000,-32768,-208,260
661000,-28920,-572,408
662000,-9088,-568,924
663000,4576,-348,1680
664000,-752,-100,1772
665000,-19764,168,1172
666000,-32768,-36,344
667000,-32768,-424,244
668000,-14980,-600,736
669000,2264,-504,1512
670000,2752,-136,1844
671000,-13768,112,1412
672000,-32292,-16,656
673000,-32768,-332,208
674000,-20844,-608,688
675000,-1420,-532,1448
676000,4804,-232,1828
677000,-7988,176,1616
678000,-27848,76,872
679000,-32768,-244,356
680000,-26528,-676,372
681000,-6444,-640,1116
682000,5028,-292,1668
683000,-2740,72,1752
684000,-22368,96,1084
685000,-32768,-144,500
686000,-31240,-492,368
687000,-12272,-592,844
688000,3556,-388,1544
689000,1364,-112,1764
690000,-16508,72,1272
691000,-32768,-8,664
692000,-32768,-404,292
693000,-18312,-540,580
694000,472,-468,1284
695000,4072,-112,1736
696000,-10620,176,1592
697000,-30036,88,820
698000,-32768,-268,272
699000,-24020,-488,460
700000,-3984,-544,1212
701000,5172,-316,1824
702000,-5036,36,1648
703000,-25048,124,948
704000,-32768,-144,504
705000,-29312,-500,516
706000,-9516,-668,1076
707000,4460,-432,1648
708000,-372,20,1752
709000,-19332,88,1268
710000,-32768,-84,508
711000,-32768,-404,324
712000,-15532,-652,788
713000,2120,-364,1504
714000,3000,-20,1880
715000,-13208,84,1424
716000,-31944,-4,476
717000,-32768,-312,236
718000,-21428,-608,612
719000,-1768,-528,1344
720000,4836,-216,1852
721000,-7572,56,1788
722000,-27548,96,1080
723000,-32768,-252,340
724000,-27024,-548,456
725000,-6816,-552,1096
726000,4988,-356,1816
727000,-2400,16,1896
728000,-22008,76,1180
729000,-32768,-232,492
730000,-31572,-512,356
731000,-12684,-660,832
732000,3388,-404,1540
733000,1552,-132,1876
734000,-16160,104,1456
735000,-32768,-56,692
736000,-32768,-316,244
737000,-18764,-556,628
738000,168,-456,1420
739000,4364,-136,1840
740000,-10068,156,1616
741000,-29772,-32,768
742000,-32768,-452,284
743000,-24496,-612,524
744000,-4444,-536,1148
745000,5208,-212,1848
746000,-4652,128,1680
747000,-24604,112,996
748000,-32768,-244,456
749000,-29708,-592,416
750000,-9928,-560,1044
751000,4464,-336,1596
752000,16,8,1820
753000,-18824,144,1444
754000,-32768,-80,580
755000,-32768,-408,368
756000,-15952,-640,776
757000,1800,-492,1448
758000,3124,-116,1948
759000,-12888,108,1584
760000,-31736,-8,612
761000,-32768,-284,220
762000,-21956,-484,368
763000,-2096,-504,1356
764000,5124,-216,1932
765000,-7040,56,1728
766000,-27068,68,988
767000,-32768,-312,376
768000,-27408,-560,284
769000,-7224,-596,952
770000,5036,-344,1756
771000,-2024,44,1936
772000,-21632,188,1080
773000,-32768,-192,376
774000,-32008,-468,236
775000,3256,-372,1516
776000,1948,-76,1784
777000,-15640,104,1360
778000,-32768,-12,504
779000,-32768,-380,264
780000,-19232,-636,648
781000,-64,-484,1476
782000,4472,-200,1948
783000,-9672,112,1700
784000,-29512,124,928
785000,-32768,-268,436
786000,-24992,-536,556
787000,-4896,-584,1200
