micros,ax,ay,az
504999,17392,496,-1984
506000,17348,604,-1936
507000,17272,552,-1936
508001,17416,392,-2144
509000,17388,444,-2080
510000,17336,436,-2076
511000,17312,356,-2036
512000,17344,492,-2000
513000,17380,544,-2068
514001,17404,512,-2044
515000,17316,548,-1944
516000,17368,428,-1988
517000,17320,492,-2076
518000,17364,488,-2120
519000,17396,464,-2052
520001,17400,436,-1968
521000,17404,444,-2016
522000,17400,440,-2148
523000,17352,448,-2004
524000,17384,488,-1936
525000,17424,488,-2060
526001,17376,492,-2008
527000,17396,452,-2000
528000,17456,488,-2124
529000,17436,536,-2064
530000,17452,436,-2120
531000,17344,488,-2076
532001,17364,536,-1980
533000,17476,488,-1924
534000,17476,420,-2076
535000,17424,500,-1980
536000,17380,500,-1896
537000,17356,528,-2028
538001,17452,572,-1912
539000,17352,408,-1960
540000,17352,476,-2032
541000,17392,460,-1984
542000,17436,492,-2008
543000,17464,456,-2020
544001,17368,464,-2056
545000,17400,568,-2048
546000,17372,480,-2056
547000,17380,472,-2096
547999,17408,520,-2072
549000,17384,512,-2052
550000,17452,516,-2152
550999,17468,508,-2064
552000,17408,520,-2080
553000,17432,572,-2036
554001,17348,616,-1984
555000,17324,556,-2004
556000,17388,400,-2044
557000,17308,324,-2028
558000,17280,460,-2068
559000,17336,500,-2216
560001,17404,588,-2032
561000,17360,500,-2000
562000,17388,460,-2040
563000,17344,392,-1944
564000,17412,408,-1932
565000,17448,520,-2004
566001,17372,500,-2208
567000,17332,572,-2164
568000,17416,552,-2032
569000,17428,504,-1864
570000,17356,504,-1964
571000,17352,592,-1952
572001,17456,408,-1920
573000,17488,436,-1904
574000,17524,460,-2020
575000,17464,420,-2104
576000,17456,556,-2076
577000,17404,536,-2044
578001,17340,488,-1904
579000,17340,464,-2076
580000,17428,432,-2000
581000,17432,500,-1964
582000,17436,412,-1964
583000,17448,408,-1960
584001,17336,404,-2056
585000,17364,408,-2024
586000,17448,452,-1960
587000,17416,484,-2140
587999,17420,536,-2036
589000,17408,520,-2148
590000,17380,488,-2156
590999,17344,472,-2068
592000,17436,532,-2156
593000,17384,420,-2116
594001,17336,432,-2060
595000,17404,492,-2124
596000,17376,472,-2136
597000,17368,476,-1984
598000,17332,472,-2068
599000,17328,416,-2076
600001,17272,432,-2132
601000,17424,520,-2108
602000,17484,540,-1992
603000,17360,580,-2036
604000,17452,444,-2056
605000,17408,496,-1932
606001,17388,412,-2088
607000,17452,472,-1980
608000,17460,452,-2084
609000,17396,504,-2132
610000,17452,480,-2056
611000,17400,520,-2116
612001,17392,560,-2104
613000,17464,592,-2120
614000,17424,516,-2052
615000,17328,500,-2100
616000,17360,456,-2008
617000,17396,436,-2016
618001,17348,380,-1928
619000,17388,464,-1984
620000,17412,556,-2012
621000,17392,452,-2132
622000,17408,448,-2136
623000,17448,400,-2016
624001,17368,364,-2004
625000,17412,412,-2128
626000,17484,400,-2120
627000,17468,424,-2172
628000,17448,408,-2108
629000,17384,500,-2040
630000,17448,440,-2068
630999,17432,500,-2120
632000,17328,564,-2020
633000,17432,460,-1912
633999,17396,412,-1880
635000,17408,444,-2060
636000,17376,484,-1976
636999,17340,484,-2012
638000,17344,504,-2052
639000,17320,444,-2032
640001,17304,532,-2116
641000,17336,440,-1884
642000,17400,436,-1932
643000,17388,508,-2016
644000,17368,440,-2000
645000,17320,464,-2140
646001,17360,568,-2056
647000,17404,448,-1920
648000,17336,456,-2100
649000,17376,484,-2032
650000,17460,536,-2020
651000,17444,472,-2156
652001,17404,472,-2164
653000,17380,504,-2096
654000,17424,460,-2044
655000,17408,464,-2012
656000,17528,452,-1972
657000,17324,476,-1972
658001,17256,520,-2052
659000,17296,520,-2084
660000,17316,492,-2100
661000,17320,372,-2140
662000,17300,476,-2140
663000,17404,440,-1936
664001,17456,452,-1900
665000,17456,432,-2064
