micros,ax,ay,az
425000,23056,-20,1376
426000,23200,-104,1280
427000,23240,36,1320
428000,23312,48,1328
429000,23364,-12,1320
430000,23472,84,1252
431000,23484,92,1296
432000,23520,80,1452
433000,23416,120,1492
434000,23480,76,1300
435000,23628,20,1348
436000,23640,68,1404
437000,23696,76,1324
438000,23816,128,1436
439000,23856,84,1416
440000,23976,84,1376
441000,23940,144,1392
442000,23944,188,1484
443000,23932,232,1444
444000,24044,208,1372
445000,24052,216,1436
446000,24084,232,1488
447000,24116,320,1440
448000,24072,356,1308
449000,24084,220,1368
450000,24152,172,1340
451000,24088,212,1456
452000,24088,192,1356
453000,24132,260,1504
454000,24124,268,1560
455000,24032,132,1464
456000,24036,216,1308
457000,24048,316,1404
458000,24176,276,1364
459000,24128,268,1452
460000,24024,268,1508
461000,24072,280,1436
462000,24008,264,1452
463000,24060,300,1464
464000,24140,396,1492
465000,23972,432,1444
466000,23912,388,1384
467000,23928,388,1276
468000,23920,408,1336
469000,23896,404,1444
470000,23860,380,1440
471000,23832,412,1408
472000,23800,488,1332
473000,23760,456,1292
474000,23756,488,1380
475000,23636,404,1440
476000,23560,388,1416
477000,23476,340,1472
478000,23452,384,1404
479000,23420,328,1304
480000,23464,420,1376
481000,23356,360,1460
482000,23204,400,1408
483000,23180,328,1436
484000,23096,348,1388
485000,22964,388,1420
486000,22944,432,1316
487000,23044,340,1304
488000,22964,400,1328
489001,22804,404,1328
490000,22740,352,1272
491000,22660,368,1336
492000,22560,376,1444
493000,22440,376,1328
494000,22432,324,1252
495000,22348,368,1124
496000,22248,392,1188
497000,22120,328,1340
498000,21900,324,1344
499000,21860,348,1100
500000,21904,236,1136
501000,21788,260,1076
502000,21668,344,1072
503000,21564,236,1080
504000,21408,252,1084
505000,21284,356,1236
506000,21180,356,1348
507000,21060,256,1156
508000,21084,312,1140
509000,20992,264,1108
510000,20896,288,992
511000,20648,280,1144
512000,20600,308,1180
513001,20544,316,988
514000,20360,216,980
515000,20216,140,948
516000,20116,156,988
517000,20108,244,1080
518000,19900,212,848
519000,19632,208,952
520000,19580,112,1060
521000,19520,140,904
522000,19476,168,920
523001,19240,180,988
524000,19168,152,812
525000,19108,188,852
526000,18964,156,776
527000,18724,284,796
528000,18660,216,844
529000,18564,40,800
530000,18408,124,760
531000,18272,172,764
532000,18204,156,676
533000,18124,148,704
534000,18024,176,780
535000,17756,92,808
536000,17608,68,788
537000,17444,0,588
538000,17320,32,556
539001,17340,92,492
540000,17136,32,540
541000,16992,0,640
542000,17020,52,672
543000,16844,32,616
544000,16680,136,612
545000,16492,160,540
546000,16388,76,668
547000,16320,60,424
548000,16172,4,340
549000,15980,-40,316
550000,15836,-28,388
551000,15708,20,364
552000,15640,68,468
553000,15588,40,288
554000,15396,16,372
555001,15284,68,416
556000,15228,-84,380
557000,15092,24,440
558000,14992,-12,400
559000,14832,48,224
560000,14644,64,324
561000,14520,-12,320
562000,14456,-36,196
563000,14396,-108,144
564000,14220,-108,264
565000,14028,-168,268
566000,13852,-144,184
567000,13836,-116,24
568000,13792,-8,56
569000,13692,-100,80
570000,13648,-48,76
571000,13500,-64,92
572000,13452,-72,104
573000,13292,-124,108
574000,13116,-44,8
575000,12988,-36,16
576000,12972,-60,52
577000,12792,-80,108
578000,12752,-132,120
579000,12708,-28,80
580000,12688,-132,-24
581000,12524,-136,164
582000,12324,-40,212
583000,12324,-112,40
584000,12264,-96,92
585000,12184,-72,32
586000,12056,-144,-64
587000,11936,-164,-60
588000,11868,-152,-88
589000,11920,-144,24
590000,11864,-132,-40
591000,11780,-156,-120
592000,11708,-200,-160
593000,11656,-244,-80
594000,11468,-128,-232
595000,11452,-92,-280
596000,11400,-224,-140
597000,11404,-172,-236
598000,11356,-128,-196
599000,11272,-148,-248
600000,11148,-156,-240
601000,11096,-132,-296
602000,11056,-220,-236
603000,11032,-116,-108
604000,10940,-144,-16
605000,10900,-148,-188
606000,10908,-160,-108
607000,10892,-112,-152
608000,10904,-104,-288
609000,10792,-176,-272
610000,10832,-152,-304
611000,10824,-228,-288
612000,10748,-208,-156
613000,10768,-240,-272
614000,10800,-216,-300
615000,10648,-228,-240
616000,10660,-256,-196
617000,10604,-264,-200
618000,10588,-276,-316
619000,10620,-176,-228
620000,10524,-216,-164
621000,10584,-216,-224
622000,10628,-296,-188
623000,10584,-284,-292
624000,10752,-100,-364
625000,10716,-216,-372
626000,10664,-268,-320
627000,10680,-168,-164
628000,10672,-204,-208
629000,10732,-292,-168
630000,10716,-172,-196
631000,10692,-224,-192
632000,10732,-300,-168
633000,10760,-296,-204
634000,10784,-364,-176
635000,10764,-304,-200
636000,10800,-268,-240
637000,10832,-264,-144
638000,10860,-248,-212
639000,10916,-232,-148
640000,10944,-256,-152
641000,10960,-268,-228
642000,11040,-320,-172
643000,11084,-300,-80
644000,11172,-296,-120
645000,11240,-312,-160
646000,11272,-276,-252
647000,11252,-348,-36
648000,11308,-308,-104
649000,11448,-272,-104
650000,11476,-272,0
651000,11548,-224,40
652000,11552,-236,-68
653000,11676,-272,-104
654000,11816,-284,-112
655000,11844,-332,36
656000,11940,-256,0
657000,11972,-336,4
658000,12056,-436,-8
659000,12148,-364,-188
660000,12224,-384,-64
661000,12292,-324,64
662000,12404,-324,96
663000,12484,-344,-84
664000,12536,-336,-100
665000,12708,-344,32
666000,12820,-328,116
667000,12840,-296,92
668000,12924,-296,84
669000,12988,-344,52
670000,13120,-388,68
671000,13164,-320,72
672000,13324,-380,48
673000,13492,-376,164
674000,13564,-380,220
675000,13608,-376,176
676000,13744,-344,148
677000,13860,-368,316
678000,13876,-320,248
679000,14028,-304,140
680000,14220,-420,168
681000,14268,-416,192
682000,14364,-428,244
683000,14532,-356,288
684000,14620,-296,324
685000,14668,-296,360
686000,14852,-412,332
687000,14956,-376,432
688000,15024,-412,384
689000,15120,-420,424
690000,15356,-328,432
691000,15512,-460,416
692000,15536,-416,576
693000,15612,-376,600
694000,15736,-344,620
695000,15856,-332,412
696000,15992,-368,476
697000,16092,-400,448
698000,16328,-416,436
699000,16492,-428,680
700000,16588,-372,664
701000,16684,-340,672
702000,16808,-384,656
703000,16948,-348,784
704000,17044,-384,692
705000,17192,-364,652
706000,17288,-360,736
707000,17408,-300,680
708000,17524,-276,708
709000,17676,-320,764
710000,17744,-340,716
711000,17856,-288,788
712000,18048,-372,776
713000,18228,-420,720
714000,18300,-344,944
715000,18392,-364,932
716000,18464,-340,908
717000,18544,-380,936
718000,18616,-324,976
719000,18820,-204,1076
720000,19004,-184,1048
721000,19056,-192,928
722000,19196,-264,944
723000,19368,-272,988
724000,19500,-400,984
725000,19588,-348,1136
726000,19784,-264,1156
727000,19908,-244,1120
728000,19916,-292,1144
729000,20012,-324,1092
730000,20148,-228,1100
731000,20344,-244,1060
732000,20448,-296,1056
733000,20456,-224,1124
734000,20552,-132,1160
735000,20752,-188,1292
736000,20864,-252,1388
737000,20912,-240,1260
738000,20992,-124,1316
739000,21156,-148,1384
740000,21260,-184,1388
741000,21368,-204,1372
742000,21408,-164,1336
743000,21444,-36,1484
744000,21528,-116,1308
745000,21720,-116,1316
746000,21804,-164,1432
747000,21908,-60,1324
748000,21980,-112,1472
749000,21892,-56,1428
750000,22016,-144,1276
751000,22164,-80,1492
752000,22264,-60,1612
753000,22264,-84,1572
754000,22264,-40,1576
755000,22512,44,1632
756000,22588,40,1688
