micros,ax,ay,az
495000,644,-284,-15060
496000,1752,-544,-32548
497000,2140,-400,-32768
498000,1920,-488,-17292
499000,1048,-176,1500
500000,388,-300,5168
501000,636,-256,-9384
502000,1376,-524,-28820
503000,2220,-400,-32768
504000,2040,-412,-23096
505000,1544,-116,-3192
506000,572,-148,6156
507000,600,-248,-3896
508000,996,-392,-23596
509000,2144,-464,-32768
510000,2028,-392,-28076
511000,1784,-244,-8588
512000,696,-116,5424
513000,560,-284,656
514000,792,-316,-17828
515000,1876,-524,-32768
516000,2104,-344,-32120
517000,1912,-400,-14552
518000,924,-88,3052
519000,456,-216,3948
520000,584,-316,-11932
521000,1452,-676,-30648
522000,2184,-408,-32768
523000,1984,-444,-20448
524000,1252,-164,-1008
525000,408,-316,5788
526000,628,-368,-6380
527000,1224,-604,-26124
528000,2092,-496,-32768
529000,1988,-480,-25848
530000,1672,-268,-6048
531000,556,-200,6072
532000,616,-360,-1308
533000,856,-384,-20720
534000,1992,-532,-32768
535000,2104,-460,-30476
536000,1988,-428,-11736
537000,860,-128,4428
538000,584,-340,2564
539000,660,-280,-14708
540000,1664,-540,-32536
541000,2076,-312,-32768
542000,1888,-408,-17772
543000,1152,-108,1128
544000,448,-304,5280
545000,640,-248,-8816
546001,1396,-504,-28304
547000,2204,-428,-32768
548000,1976,-488,-23744
549000,1488,-176,-3560
550000,556,-164,6068
551000,612,-248,-3588
552000,968,-500,-23240
553000,2116,-488,-32768
554000,2068,-520,-28448
555000,1780,-404,-9100
556000,668,-172,5428
557000,584,-248,864
558000,836,-300,-17428
559000,1872,-560,-32768
560000,2172,-452,-32180
561000,1980,-508,-15032
562000,984,-148,2752
563000,580,-272,4184
564000,636,-216,-11428
565000,1496,-528,-30216
566000,2104,-380,-32768
567000,2004,-424,-21160
568000,1320,-192,-1276
569000,484,-188,5956
570000,620,-192,-5832
571000,1056,-416,-25548
572000,2164,-456,-32768
573000,2000,-436,-26384
574000,1604,-268,-6604
575000,564,-132,5984
576000,616,-188,-1008
577000,888,-352,-20256
578000,2036,-528,-32768
579000,2024,-368,-30700
580000,1844,-336,-12252
581000,716,-136,4152
582000,428,-304,3012
