micros,ax,ay,az
553999,17176,440,-2164
555001,17204,432,-1996
556001,17204,428,-2036
557001,17236,448,-2136
558000,17248,500,-2148
559001,17232,444,-2156
560001,17288,460,-2196
561000,17292,476,-2076
562001,17276,528,-1936
563001,17168,488,-2064
564000,17232,512,-2144
565000,17264,476,-2032
566000,17180,508,-2060
566999,17232,504,-2124
568000,17276,508,-1912
569000,17080,504,-1784
569999,17172,468,-1856
570999,17220,436,-2036
572001,17204,416,-2120
573001,17200,480,-2024
574001,17140,500,-1844
575000,17168,492,-1832
576001,17124,444,-2036
577001,17028,500,-2032
578000,17136,524,-1948
579001,17192,504,-1932
580000,17116,424,-1980
581000,17128,432,-2156
582000,17232,576,-1980
583000,17200,372,-1944
583999,17148,476,-2008
585000,17200,400,-1916
586001,17236,448,-2064
587000,17240,460,-2008
588000,17228,496,-1976
588999,17172,484,-1916
590000,17164,448,-1856
590999,17148,488,-1872
592000,17216,528,-1828
592999,17248,484,-1840
594000,17180,408,-1916
595000,17128,448,-1876
595999,17176,500,-1952
597000,17080,552,-2048
598001,17184,544,-2076
599000,17160,564,-2044
600001,17112,508,-2060
601001,17232,348,-1936
602001,17232,436,-1836
603000,17192,456,-1896
604001,17224,540,-1864
605001,17204,484,-1980
606001,17148,428,-1992
607000,17156,468,-1936
608001,17232,556,-1924
609001,17172,584,-1880
610000,17100,524,-1904
611001,17236,348,-1864
612001,17368,376,-1856
613000,17304,464,-1912
614001,17368,404,-1796
615000,17244,552,-1752
615999,17300,548,-1836
617000,17300,444,-1884
617999,17228,400,-1932
619000,17248,516,-1868
620000,17264,456,-1860
620999,17260,416,-1856
621999,17276,464,-1808
623001,17316,412,-1816
624001,17272,424,-1760
625001,17336,396,-1704
626000,17336,392,-1768
627001,17276,416,-1856
628001,17308,480,-1820
629000,17324,448,-1912
630000,17336,476,-1876
630999,17324,492,-1804
632000,17288,476,-1820
632999,17368,448,-2036
634001,17408,420,-1792
635000,17328,328,-1804
636001,17388,388,-1916
637001,17472,432,-1860
638001,17368,480,-1852
639000,17376,420,-1760
640001,17356,400,-1896
641001,17304,396,-1808
642000,17360,400,-1832
643001,17360,500,-1936
644001,17348,480,-1740
645000,17460,468,-1840
646001,17364,480,-1780
647001,17376,376,-1756
648000,17428,316,-1908
649001,17376,448,-1964
650001,17304,548,-1848
651000,17392,448,-1768
652000,17472,372,-1896
652999,17444,452,-1868
654000,17316,456,-1760
655000,17352,392,-1720
655999,17452,440,-1932
656999,17416,480,-2040
658001,17364,444,-1988
659001,17400,468,-1800
660001,17404,412,-1816
661000,17444,432,-1844
662001,17456,460,-1828
663001,17524,496,-1776
664000,17476,476,-1812
665001,17452,420,-1860
666001,17520,396,-1920
667001,17568,444,-1836
668000,17632,416,-1860
669001,17536,444,-1748
670001,17532,492,-1832
671000,17496,508,-1912
672000,17560,452,-1932
672999,17520,468,-1972
674000,17488,448,-2000
674999,17496,500,-1900
676000,17548,508,-1928
676999,17468,420,-1936
678000,17464,320,-1832
679000,17476,404,-1884
679999,17520,436,-2000
681000,17592,352,-1928
682000,17460,420,-1860
682999,17496,452,-1844
684000,17480,416,-1868
685000,17508,408,-1908
685999,17468,476,-1912
687000,17560,400,-1912
687999,17588,404,-1820
689000,17552,480,-1852
690000,17552,492,-1872
690999,17624,436,-1964
691999,17512,416,-1960
693001,17452,536,-2040
694001,17548,424,-1952
695001,17524,420,-2004
696000,17472,504,-2068
697001,17452,496,-1928
698001,17476,460,-2028
699000,17572,452,-2048
700001,17484,312,-1960
701001,17480,408,-2040
702000,17532,448,-2068
702999,17536,428,-2016
704000,17556,396,-2012
705000,17484,412,-2024
705999,17484,520,-2104
707000,17504,572,-2124
708000,17448,528,-2032
708999,17392,424,-1940
710000,17460,484,-1996
711000,17468,384,-1924
711999,17472,356,-1904
713000,17512,380,-2004
714000,17520,376,-1992
715000,17500,440,-1976
716000,17472,504,-2008
717000,17416,544,-2076
718001,17408,420,-2108
719000,17484,492,-2192
719999,17520,424,-2016
721000,17376,464,-2040
722000,17356,456,-2144
722999,17368,400,-2204
723999,17412,396,-1996
725001,17392,416,-2056
726001,17392,432,-2056
727001,17392,388,-2136
728000,17372,384,-2064
729001,17248,396,-2144
730001,17348,408,-2044
731000,17316,388,-2012
732001,17352,488,-2180
733001,17420,436,-2116
734001,17332,432,-2052
735000,17352,432,-2152
736000,17320,444,-2096
737000,17416,468,-2060
