micros,ax,ay,az
365000,17380,232,-1592
366001,17380,244,-1440
367001,17412,232,-1372
368000,17444,120,-1396
369001,17480,108,-1388
370001,17460,136,-1308
371000,17424,112,-1324
372001,17424,156,-1340
373001,17432,104,-1452
374000,17484,148,-1364
375001,17392,188,-1292
376001,17400,80,-1392
377000,17384,180,-1336
378000,17328,248,-1380
379001,17368,128,-1544
380001,17448,180,-1464
381000,17416,164,-1344
382000,17296,56,-1348
383001,17488,172,-1440
384001,17508,128,-1548
385000,17412,76,-1472
386000,17448,92,-1360
387001,17372,128,-1348
388001,17412,116,-1388
389000,17408,96,-1468
390000,17472,120,-1384
391001,17468,168,-1348
392001,17512,188,-1448
393000,17532,240,-1356
394000,17540,228,-1380
395001,17472,164,-1348
396001,17432,228,-1256
397000,17396,152,-1156
398001,17420,92,-1224
399001,17456,120,-1308
400000,17368,116,-1368
401001,17492,128,-1248
402001,17376,104,-1288
403000,17380,184,-1448
404001,17448,92,-1408
405001,17428,160,-1384
406000,17360,220,-1488
407001,17396,212,-1436
408001,17424,120,-1264
409001,17520,152,-1332
410001,17444,116,-1368
411001,17384,112,-1348
412000,17464,80,-1428
413000,17488,68,-1436
414001,17496,84,-1476
415001,17360,92,-1376
416000,17432,72,-1448
417000,17388,92,-1340
418001,17352,152,-1408
419001,17388,188,-1324
420001,17352,136,-1400
421001,17328,116,-1468
422000,17400,144,-1380
423000,17420,140,-1284
424001,17468,72,-1248
425001,17404,148,-1256
426000,17464,196,-1448
427001,17384,140,-1432
428001,17336,136,-1412
429000,17380,228,-1284
430001,17388,292,-1228
431001,17520,268,-1256
432000,17532,244,-1456
433001,17520,284,-1568
434001,17464,308,-1552
435000,17484,340,-1540
436001,17552,388,-1548
437001,17536,348,-1576
438000,17576,336,-1528
439000,17568,288,-1492
440001,17524,356,-1464
441001,17544,388,-1400
442001,17496,284,-1448
443000,17468,272,-1492
444001,17512,248,-1392
445001,17440,252,-1364
446000,17456,300,-1484
447001,17504,256,-1484
448001,17448,240,-1540
449000,17500,228,-1496
450001,17520,196,-1340
451001,17512,140,-1296
452000,17580,172,-1296
453001,17456,188,-1356
454001,17400,300,-1404
455000,17456,240,-1536
456000,17504,248,-1448
457001,17508,248,-1400
458001,17416,176,-1292
459000,17424,100,-1444
460000,17460,124,-1376
461001,17404,88,-1448
462001,17412,84,-1384
463001,17400,128,-1300
464000,17352,128,-1364
465001,17404,232,-1372
466001,17396,180,-1408
467000,17396,100,-1340
468000,17464,96,-1448
469001,17436,148,-1372
470001,17396,72,-1288
471000,17372,24,-1240
472001,17476,104,-1296
473001,17464,108,-1384
474000,17380,112,-1336
475001,17360,132,-1364
476001,17352,132,-1396
477000,17404,188,-1408
478001,17404,188,-1408
479001,17444,184,-1428
480000,17324,296,-1376
481001,17344,252,-1296
482001,17344,172,-1416
483000,17352,148,-1432
484001,17408,112,-1456
485001,17360,96,-1428
486000,17376,164,-1440
487001,17416,60,-1352
488001,17384,80,-1352
489000,17392,148,-1360
490001,17416,156,-1432
491001,17284,144,-1476
492000,17312,120,-1428
493001,17344,148,-1380
494001,17348,64,-1612
495000,17416,48,-1480
496000,17424,116,-1368
497001,17428,112,-1372
498001,17392,76,-1344
499000,17368,68,-1364
500000,17376,172,-1448
501001,17292,148,-1364
502001,17384,176,-1344
503000,17396,80,-1392
504000,17320,132,-1208
505001,17296,124,-1376
506001,17296,152,-1436
507000,17452,124,-1500
508000,17400,104,-1492
509001,17468,112,-1420
510001,17344,164,-1372
511000,17400,144,-1328
512001,17472,120,-1296
513001,17408,140,-1308
514001,17356,120,-1336
515001,17312,104,-1356
516001,17348,100,-1304
517000,17392,52,-1368
518000,17368,88,-1436
519001,17408,172,-1504
520001,17416,180,-1464
521001,17260,100,-1372
522000,17296,152,-1332
523001,17296,168,-1532
524001,17248,140,-1376
525000,17324,128,-1224
526001,17428,160,-1348
527001,17308,136,-1296
528000,17356,80,-1388
529001,17352,152,-1208
530001,17292,228,-1276
531000,17288,232,-1348
532001,17356,132,-1432
533001,17452,60,-1288
534000,17344,56,-1308
535001,17368,60,-1436
536001,17432,84,-1452
537000,17372,160,-1312
538001,17344,176,-1336
539001,17476,84,-1348
540000,17408,136,-1424
541000,17360,196,-1448
542001,17484,196,-1552
543001,17396,120,-1452
544000,17468,156,-1332
545000,17452,148,-1284
546000,17304,140,-1132
547001,17356,156,-1184
548001,17320,184,-1448
549000,17328,40,-1528
550000,17288,128,-1248
551000,17304,160,-1196
552001,17352,104,-1292
553001,17384,108,-1380
554000,17316,72,-1424
555000,17380,224,-1364
556001,17400,160,-1336
557001,17280,16,-1352
558001,17380,84,-1176
559001,17512,160,-1256
560001,17376,56,-1448
561000,17364,116,-1404
562000,17336,164,-1296
563001,17388,180,-1476
564001,17360,136,-1388
565000,17312,136,-1468
566000,17344,52,-1512
567001,17384,124,-1464
568001,17400,188,-1380
569000,17420,160,-1360
570000,17324,96,-1404
571001,17320,156,-1324
572001,17400,144,-1392
573000,17524,104,-1368
574000,17440,172,-1264
575001,17384,252,-1280
576001,17360,240,-1368
577000,17344,220,-1300
578000,17420,140,-1268
579001,17400,108,-1296
580001,17416,188,-1332
581000,17396,208,-1448
582001,17340,108,-1484
583001,17388,92,-1448
584000,17348,136,-1420
585001,17340,32,-1452
586001,17348,32,-1408
587001,17424,56,-1308
588001,17452,96,-1388
589001,17472,140,-1336
590001,17400,216,-1340
591001,17428,204,-1304
592000,17412,136,-1284
593000,17412,188,-1368
594001,17388,148,-1360
595001,17400,100,-1424
596000,17408,92,-1520
597000,17396,148,-1340
598001,17348,100,-1324
599001,17364,52,-1576
600000,17372,140,-1420
601000,17376,252,-1232
602001,17400,264,-1260
603001,17484,216,-1244
604000,17492,108,-1224
605001,17444,128,-1308
606001,17432,132,-1276
607001,17336,188,-1176
608000,17372,184,-1296
609001,17328,124,-1372
610001,17404,140,-1320
611000,17436,200,-1312
612000,17372,232,-1232
613001,17344,124,-1364
614001,17344,128,-1280
615001,17408,136,-1428
616001,17468,164,-1392
617001,17460,136,-1328
618001,17428,192,-1208
619001,17340,124,-1352
620000,17380,224,-1412
621001,17492,196,-1288
622001,17416,160,-1348
623000,17304,144,-1356
624001,17292,60,-1188
625001,17284,92,-1336
626000,17324,156,-1336
627001,17372,104,-1428
628001,17432,152,-1400
629001,17368,224,-1340
630001,17352,180,-1312
631001,17376,144,-1344
632001,17428,180,-1296
633000,17432,172,-1276
634000,17456,192,-1412
635001,17468,104,-1512
636001,17440,64,-1360
637001,17468,104,-1236
638001,17492,92,-1304
639001,17412,40,-1276
640001,17448,108,-1472
641001,17468,176,-1428
642001,17372,136,-1376
643001,17400,60,-1360
644000,17308,120,-1240
645000,17424,180,-1264
646001,17444,136,-1336
647001,17400,132,-1524
648000,17456,232,-1404
649001,17440,324,-1412
650001,17540,200,-1484
651000,17480,132,-1368
652000,17464,132,-1304
653001,17464,92,-1252
654001,17448,36,-1308
655000,17444,124,-1348
656000,17428,104,-1384
657001,17360,88,-1344
658001,17480,116,-1312
659000,17356,112,-1300
660001,17428,132,-1296
661001,17480,120,-1296
662000,17480,108,-1448
663001,17416,76,-1460
664001,17440,96,-1384
665001,17496,140,-1408
666001,17352,252,-1356
667001,17460,192,-1344
668001,17440,184,-1432
669000,17412,252,-1364
670000,17444,152,-1416
671001,17436,60,-1436
672001,17360,100,-1276
673001,17416,128,-1308
674001,17452,180,-1368
675000,17436,132,-1328
676001,17436,60,-1340
677001,17408,72,-1360
678001,17512,88,-1488
679001,17548,68,-1500
680001,17484,176,-1412
681001,17440,168,-1468
682001,17396,148,-1256
683000,17480,208,-1204
684001,17464,156,-1244
685001,17396,92,-1288
686000,17400,76,-1224
687001,17388,172,-1260
688001,17404,24,-1340
689000,17476,132,-1428
690001,17468,148,-1280
691001,17324,112,-1316
692000,17396,100,-1468
693001,17392,60,-1416
694001,17348,140,-1400
695000,17360,56,-1432
696001,17480,212,-1360
697001,17432,172,-1296
698000,17412,188,-1320
699001,17380,184,-1376
700001,17488,144,-1292
701000,17476,180,-1384
702001,17448,172,-1424
703001,17404,136,-1304
704000,17324,188,-1412
705001,17352,192,-1448
706001,17452,92,-1292
707000,17496,136,-1312
708001,17388,120,-1464
709001,17444,104,-1412
710000,17528,180,-1392
711001,17460,232,-1352
712001,17376,252,-1424
713000,17368,180,-1332
714000,17356,80,-1284
715001,17412,184,-1304
716001,17460,208,-1328
717000,17416,164,-1324
718000,17356,176,-1300
719001,17400,68,-1228
720001,17376,20,-1328
721000,17408,88,-1336
722000,17416,160,-1336
723001,17440,176,-1428
724001,17416,76,-1352
725000,17520,144,-1276
726000,17432,136,-1224
727001,17380,144,-1272
728001,17392,56,-1316
729000,17344,200,-1296
730000,17416,140,-1320
731001,17440,36,-1432
732001,17388,76,-1424
733000,17404,48,-1308
734001,17412,84,-1424
735001,17328,128,-1396
736000,17364,72,-1304
737001,17388,104,-1332
738001,17548,60,-1376
739000,17460,112,-1436
740001,17444,180,-1420
741001,17432,136,-1356
742000,17404,24,-1356
743001,17488,152,-1308
744001,17492,104,-1304
745000,17412,152,-1464
746000,17384,184,-1284
747001,17408,64,-1256
748001,17416,128,-1340
749001,17488,116,-1384
750000,17428,136,-1164
751001,17492,128,-1088
752001,17496,48,-1288
753000,17420,104,-1344
754000,17292,140,-1244
755001,17396,104,-1420
756001,17456,52,-1340
757001,17488,32,-1348
758000,17472,52,-1280
759000,17512,44,-1344
760001,17416,96,-1332
761001,17440,180,-1200
762000,17496,108,-1276
763001,17424,76,-1352
764001,17360,100,-1352
765000,17452,56,-1480
766001,17400,76,-1396
767001,17456,140,-1380
768000,17368,28,-1352
769001,17376,160,-1332
770001,17364,44,-1328
771000,17436,32,-1376
772000,17408,28,-1292
773001,17452,8,-1316
774001,17444,100,-1332
775000,17368,72,-1252
776000,17300,100,-1444
777001,17304,56,-1400
778001,17392,156,-1236
779000,17492,164,-1264
780001,17424,80,-1232
781001,17368,0,-1424
782000,17348,80,-1432
783001,17464,156,-1360
784001,17428,188,-1352
785000,17396,216,-1436
786000,17372,52,-1588
787001,17420,140,-1508
788001,17364,180,-1468
789000,17380,228,-1420
790001,17404,220,-1392
791001,17368,136,-1340
792000,17292,36,-1332
793001,17312,144,-1268
794001,17336,156,-1432
795000,17380,76,-1312
796001,17344,104,-1264
797001,17408,164,-1420
798001,17352,140,-1436
799000,17304,140,-1296
800001,17372,168,-1432
801001,17488,200,-1492
802000,17372,88,-1400
803000,17404,112,-1336
804001,17440,120,-1288
805001,17392,144,-1332
806000,17296,104,-1292
807001,17348,92,-1336
808001,17448,124,-1304
809000,17440,88,-1340
810000,17372,108,-1280
811001,17420,256,-1264
812001,17396,104,-1456
813000,17384,124,-1548
814001,17416,200,-1412
815001,17356,212,-1592
816000,17328,116,-1336
817000,17440,140,-1180
818001,17424,136,-1248
819001,17296,120,-1264
820000,17320,136,-1292
821001,17364,168,-1416
822001,17360,212,-1516
823000,17376,136,-1404
824001,17348,108,-1332
825001,17324,156,-1260
826000,17364,104,-1480
827001,17376,156,-1588
828001,17388,132,-1420
829000,17368,192,-1408
830001,17428,200,-1320
831001,17384,192,-1344
832000,17360,176,-1352
833001,17368,132,-1344
834001,17380,160,-1272
835000,17352,156,-1268
836001,17324,156,-1312
837001,17304,132,-1336
838000,17316,132,-1360
839001,17328,132,-1336
840001,17336,36,-1416
841001,17292,44,-1460
842000,17324,132,-1420
843000,17384,144,-1388
844001,17432,128,-1232
845001,17412,212,-1272
846001,17336,172,-1364
847000,17300,132,-1428
848001,17300,200,-1392
849001,17360,52,-1404
850000,17432,28,-1448
851000,17372,212,-1324
852001,17240,244,-1288
853001,17248,168,-1312
854000,17312,148,-1248
855001,17328,148,-1404
856001,17424,260,-1448
857001,17352,216,-1304
858000,17340,284,-1384
859001,17432,276,-1392
860001,17440,172,-1396
861000,17412,116,-1464
862000,17448,132,-1428
863001,17436,248,-1464
864001,17348,112,-1416
865000,17376,112,-1556
866000,17432,204,-1436
867001,17352,208,-1348
868001,17456,72,-1272
869001,17368,84,-1340
870001,17376,56,-1364
871001,17436,192,-1516
872001,17448,268,-1476
873000,17428,160,-1348
874001,17348,228,-1280
875001,17356,188,-1268
876000,17408,36,-1352
877000,17404,84,-1268
878001,17408,116,-1344
879001,17400,104,-1396
880000,17400,108,-1292
881001,17320,72,-1200
882001,17256,60,-1292
883001,17396,92,-1380
884000,17540,36,-1392
885000,17396,64,-1344
886001,17352,128,-1440
887001,17440,172,-1564
888000,17420,140,-1456
889000,17384,172,-1440
890001,17324,156,-1392
891001,17348,220,-1276
892000,17360,132,-1320
893000,17416,124,-1444
894001,17440,168,-1508
895001,17408,272,-1440
896001,17456,212,-1360
897000,17352,132,-1396
898001,17360,120,-1368
899001,17364,152,-1500
900000,17348,124,-1576
901000,17336,44,-1316
902001,17328,140,-1332
903001,17388,140,-1368
904000,17384,148,-1312
905001,17408,136,-1408
906001,17448,68,-1592
907001,17348,80,-1380
908000,17412,100,-1420
909001,17376,140,-1408
910001,17372,184,-1392
911000,17380,128,-1516
912000,17416,216,-1348
913001,17452,132,-1312
914001,17368,120,-1332
915000,17372,80,-1412
916001,17440,172,-1424
917001,17368,192,-1388
918000,17356,120,-1340
919000,17416,132,-1336
920001,17440,104,-1384
921001,17436,88,-1256
922000,17400,156,-1192
923001,17408,112,-1260
924001,17368,148,-1416
925001,17276,164,-1396
926001,17352,76,-1456
927000,17348,84,-1376
928000,17364,172,-1444
929001,17464,188,-1444
930001,17400,220,-1300
931000,17336,204,-1272
932001,17424,152,-1312
933001,17396,88,-1304
934000,17368,116,-1256
935001,17392,148,-1392
936001,17372,124,-1340
937000,17368,136,-1384
938001,17408,192,-1280
939001,17428,104,-1248
940001,17472,36,-1356
941001,17448,72,-1404
942001,17492,156,-1332
943001,17400,168,-1340
944000,17364,64,-1372
945001,17360,80,-1432
946001,17392,124,-1228
947000,17456,84,-1212
948001,17372,72,-1356
949001,17488,148,-1420
950000,17424,84,-1256
951000,17416,164,-1320
952001,17440,152,-1400
953001,17388,160,-1444
954000,17400,60,-1304
955001,17492,152,-1380
956001,17432,156,-1288
957000,17380,180,-1384
958001,17508,88,-1380
959001,17472,80,-1440
960001,17484,100,-1312
961001,17404,80,-1328
962001,17444,136,-1348
963000,17428,168,-1400
964000,17420,104,-1336
965001,17448,192,-1420
966001,17488,164,-1416
967001,17384,128,-1476
968000,17376,68,-1260
969001,17496,40,-1364
970001,17392,40,-1432
971000,17496,144,-1484
972001,17392,168,-1352
973001,17352,80,-1296
974000,17376,176,-1312
975001,17468,184,-1428
976001,17448,168,-1468
977001,17376,164,-1468
978001,17476,76,-1408
979001,17536,124,-1376
980001,17428,180,-1368
981000,17480,140,-1320
982000,17412,68,-1424
983001,17376,68,-1432
984001,17452,28,-1424
985000,17452,100,-1396
986000,17416,136,-1360
987001,17428,28,-1384
988001,17396,80,-1416
989000,17460,124,-1420
990000,17420,72,-1408
991001,17448,104,-1344
992001,17420,52,-1312
993000,17508,132,-1300
994001,17488,216,-1412
995001,17472,120,-1340
996000,17508,68,-1428
997000,17424,104,-1432
998001,17396,100,-1400
999001,17456,52,-1188
1000000,17436,56,-1316
1001000,17464,112,-1296
1002001,17468,176,-1348
1003001,17476,176,-1376
1004001,17504,48,-1280
1005001,17596,-12,-1372
1006001,17564,-28,-1508
1007001,17504,4,-1448
1008001,17564,16,-1276
1009001,17528,112,-1368
1010001,17520,148,-1368
1011001,17536,148,-1240
