micros,ax,ay,az
925000,15988,776,3312
926000,16044,728,3324
926999,16024,676,3272
928000,16028,728,3272
929000,16112,812,3264
929999,16136,716,3188
931000,16148,620,3076
932000,16112,652,3204
932999,16052,740,3176
934000,16072,668,3228
935000,16104,704,3280
935999,16136,704,3316
937000,16120,680,3400
938000,16124,728,3296
938999,16132,644,3184
940000,16152,672,3364
941000,16096,696,3368
942000,16088,688,3292
942999,16148,668,3320
944000,16184,736,3360
945000,16188,756,3436
946000,16208,712,3448
946999,16228,740,3352
948000,16208,652,3280
949000,16116,692,3212
949999,16112,684,3248
951000,16144,664,3196
952000,16124,632,3224
953000,16140,768,3256
953999,16212,732,3308
955000,16240,752,3288
956000,16208,708,3264
956999,16296,732,3340
958000,16292,796,3360
959000,16244,740,3336
959999,16336,752,3480
961000,16348,704,3340
962000,16284,700,3312
962999,16332,684,3228
964000,16296,708,3280
965000,16380,772,3256
966000,16356,752,3204
967000,16372,784,3244
968000,16336,732,3228
968999,16428,652,3268
969999,16420,636,3312
971000,16316,784,3300
972000,16324,760,3176
973000,16396,632,3232
974000,16432,644,3320
975000,16384,696,3348
976000,16424,772,3340
977000,16440,816,3220
978000,16480,620,3252
979000,16416,680,3392
980000,16420,820,3528
981000,16400,804,3424
982000,16500,636,3284
983000,16436,668,3344
984000,16500,748,3328
985000,16540,704,3352
986000,16564,716,3372
987000,16516,652,3280
988000,16544,636,3220
989000,16548,676,3196
990000,16508,652,3212
991000,16540,604,3160
992000,16596,672,3304
993000,16604,712,3180
994000,16484,788,3208
995000,16544,580,3248
996000,16536,712,3180
997000,16676,824,3244
998000,16708,824,3192
999000,16604,768,3140
1000000,16612,752,3176
1001000,16540,756,3416
1002000,16608,756,3376
1003000,16660,764,3272
1003999,16568,716,3236
1005000,16608,684,3196
1006000,16652,680,3224
1007000,16656,760,3268
1008000,16772,816,3256
1009000,16764,792,3220
1010000,16664,724,3224
1011000,16700,684,3100
1011999,16720,712,3204
1013000,16756,756,3252
1014000,16800,652,3356
1015000,16776,664,3244
1016000,16664,652,3264
1017000,16644,776,3304
1018000,16648,764,3268
1019000,16676,700,3220
1020000,16748,676,3264
1021000,16880,732,3184
1022000,16760,712,3200
1023000,16684,716,3212
1024000,16780,604,3076
1025000,16780,728,3188
1026000,16800,676,3304
1027000,16836,716,3328
1028000,16816,812,3132
1029000,16872,860,3248
1030000,16796,748,3272
1031000,16816,824,3116
1032000,16796,800,3240
1033000,16772,768,3160
1034000,16844,704,3192
1035000,16888,640,3136
1036000,16896,800,3048
1037000,16892,828,3040
1037999,16808,740,3140
1039000,16864,804,3080
1040000,16824,704,2988
1041000,16828,748,3100
1041999,16788,720,3160
1042999,16800,720,3212
1044000,16864,772,3212
1045000,16832,696,3104
1046000,16840,764,2988
1046999,16892,708,3028
1048000,16836,672,3056
1049000,16912,636,3148
1050000,16860,692,3168
1051000,16912,692,3016
1052000,16812,628,3020
1053000,16836,728,2984
1054000,16892,708,3004
1054999,16908,732,3080
1055999,16912,660,3180
1057000,16888,632,3076
1058000,16868,684,3124
1059000,16824,712,3080
1060000,16832,716,3036
1060999,16864,728,2984
1062000,16932,688,2956
1063000,16940,724,2936
1063999,16808,748,2984
1065000,16828,584,2880
1066000,16832,632,3096
1067000,16828,768,3056
1068000,16872,764,3084
1069000,16832,704,3092
1070000,16816,828,2948
1070999,16852,760,2920
1072000,16832,660,2968
1073000,16808,764,2924
1073999,16776,640,2860
1075000,16912,704,2916
1076000,16872,708,2964
1077000,16860,684,2868
1077999,16936,764,2836
1079000,16840,708,2776
1080000,16812,624,2868
1081000,16812,568,2912
1081999,16888,748,2932
1083000,16784,744,2912
1084000,16816,672,2880
1085000,16852,716,2868
1085999,16852,660,2800
1087000,16896,748,2916
1088000,16872,712,2880
1089000,16864,696,2848
1090000,16780,708,2840
1091000,16864,712,2820
1091999,16900,652,2740
1093000,16868,636,2668
1094000,16904,760,2700
1095000,16880,736,2824
1096000,16836,748,2864
1097000,16856,720,2780
1098000,16836,696,2788
1099000,16744,724,3000
1099999,16824,700,2828
1101000,16764,800,2620
1102000,16764,744,2676
1103000,16868,684,2776
1103999,16820,720,2736
1105000,16860,652,2628
1106000,16812,692,2704
1107000,16788,720,2668
1108000,16800,752,2644
1109000,16828,716,2620
1110000,16804,676,2596
1111000,16804,740,2780
1112000,16844,676,2660
1113000,16776,812,2656
1114000,16636,732,2736
1114999,16660,740,2680
1116000,16712,800,2580
1117000,16656,752,2644
1118000,16748,668,2668
1118999,16800,652,2684
1120000,16752,688,2740
1121000,16664,748,2640
1122000,16728,752,2548
1122999,16720,660,2560
